aar,kommune_nr,kommune_navn,kjonn_kode,stonad,mottaker_antall
2011,0441,Os,M,Arbeidsavklaringspenger,30
2013,0441,Os,K,Arbeidsavklaringspenger,24
2014,0441,Os,K,Arbeidsavklaringspenger,23
2015,0441,Os,K,Arbeidsavklaringspenger,21
2016,0441,Os,K,Arbeidsavklaringspenger,19
2016,0441,Os,M,Arbeidsavklaringspenger,13
2017,0441,Os,M,Arbeidsavklaringspenger,10
2018,0441,Os,K,Arbeidsavklaringspenger,20
2018,0441,Os,M,Arbeidsavklaringspenger,8
2019,0441,Os,K,Arbeidsavklaringspenger,17
2019,0441,Os,M,Arbeidsavklaringspenger,10
2010,0441,Os,M,Arbeidsavklaringspenger,18
2012,0441,Os,K,Arbeidsavklaringspenger,22
2012,0441,Os,M,Arbeidsavklaringspenger,27
2013,0441,Os,M,Arbeidsavklaringspenger,21
2014,0441,Os,M,Arbeidsavklaringspenger,16
2015,0441,Os,M,Arbeidsavklaringspenger,11
2017,0441,Os,K,Arbeidsavklaringspenger,15
2010,0501,Lillehammer,M,Arbeidsavklaringspenger,314
2011,0501,Lillehammer,K,Arbeidsavklaringspenger,552
2011,0501,Lillehammer,M,Arbeidsavklaringspenger,340
2014,0501,Lillehammer,K,Arbeidsavklaringspenger,383
2015,0501,Lillehammer,M,Arbeidsavklaringspenger,220
2015,0501,Lillehammer,K,Arbeidsavklaringspenger,317
2016,0501,Lillehammer,K,Arbeidsavklaringspenger,326
2017,0501,Lillehammer,M,Arbeidsavklaringspenger,233
2019,0501,Lillehammer,K,Arbeidsavklaringspenger,308
2010,0501,Lillehammer,K,Arbeidsavklaringspenger,560
2012,0501,Lillehammer,K,Arbeidsavklaringspenger,516
2012,0501,Lillehammer,M,Arbeidsavklaringspenger,314
2013,0501,Lillehammer,K,Arbeidsavklaringspenger,481
2013,0501,Lillehammer,M,Arbeidsavklaringspenger,275
2014,0501,Lillehammer,M,Arbeidsavklaringspenger,223
2016,0501,Lillehammer,M,Arbeidsavklaringspenger,223
2017,0501,Lillehammer,K,Arbeidsavklaringspenger,347
2018,0501,Lillehammer,K,Arbeidsavklaringspenger,353
2018,0501,Lillehammer,M,Arbeidsavklaringspenger,220
2019,0501,Lillehammer,M,Arbeidsavklaringspenger,216
2010,0502,Gjøvik,M,Arbeidsavklaringspenger,548
2012,0502,Gjøvik,M,Arbeidsavklaringspenger,525
2014,0502,Gjøvik,M,Arbeidsavklaringspenger,410
2016,0502,Gjøvik,K,Arbeidsavklaringspenger,539
2017,0502,Gjøvik,M,Arbeidsavklaringspenger,300
2018,0502,Gjøvik,M,Arbeidsavklaringspenger,288
2019,0502,Gjøvik,K,Arbeidsavklaringspenger,440
